map_place_id,user_name,updated_timestamp,place_name,place_address,city,country,tags,geolocation_latitude,geolocation_longitude,geolocation_altitude,geolocation_radius,number_of_recommendation_total,url_google_maps,id,owner_user_id,opening_periods.monday,opening_periods.tuesday,opening_periods.wednesday,opening_periods.thursday,opening_periods.friday,opening_periods.saturday,opening_periods.sunday,recommendations_category.PENDING,recommendations_category.SKIPPED,recommendations_category.NOT_RECOMMENDED,recommendations_category.RECOMMENDED_UNCATEGORIZED,recommendations_category.RECOMMENDED_FOR_BUSINESS,recommendations_category.RECOMMENDED_FOR_FAMILY,recommendations_category.RECOMMENDED_FOR_DATE,recommendations_category.RECOMMENDED_FOR_MYSELF,recommendations_category.RECOMMENDED_FOR_FRIENDS,categories_friends.PENDING,categories_friends.SKIPPED,categories_friends.NOT_RECOMMENDED,categories_friends.RECOMMENDED_UNCATEGORIZED,categories_friends.RECOMMENDED_FOR_BUSINESS,categories_friends.RECOMMENDED_FOR_FAMILY,categories_friends.RECOMMENDED_FOR_DATE,categories_friends.RECOMMENDED_FOR_MYSELF,categories_friends.RECOMMENDED_FOR_FRIENDS
3928641,B. Morris,2025-07-06T04:35:38.685372,Java Hub,"Baker Street, 112, London, UK, NW1 6XE.",London,UK,"coffee shop, bistro",51.523767,-0.1585557,0,0,5,https://maps.google.com/?cid=3441915827822854927,695462538,334,"[{'open': 800, 'close': 2000}]","[{'open': 800, 'close': 2100}]","[{'open': 800, 'close': 2100}]","[{'open': 800, 'close': 2100}]","[{'open': 800, 'close': 2100}]","[{'open': 900, 'close': 2100}]","[{'open': 900, 'close': 2000}]",0,0,0,0,1,1,1,0,2,[],[],[],[],"[{'uuid': '4a8bbf68-1f3e-48f7-98ae-e35e76e7ec8f', 'display_name': 'Steve', 'type': 'PERSON', 'number_of_recommendations': 1}]","[{'uuid': '658dd3cf-1331-4827-9fd0-842b9cf8df07', 'display_name': 'Julie', 'type': 'PERSON', 'number_of_recommendations': 1}]","[{'uuid': '28ac5dac-1b40-4715-b76b-5d2fb7a8dc58', 'display_name': 'Sophia', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],"[{'uuid': '705de4cf-2852-4319-9ee8-7d1e91af8c30', 'display_name': 'John', 'type': 'PERSON', 'number_of_recommendations': 1}, {'uuid': '26ab8dac-7b60-4348-b75c-6a9fc7a69d67', 'display_name': 'Emma', 'type': 'PERSON', 'number_of_recommendations': 1}]"
5067894,B. Samson,2023-12-10T17:30:00.927534,Sky,"Kaiserdamm, 104,Berlin, DE,14057",Berlin,DE,"book_store, coffee_shop, pharmacy",52.520008,13.404954,0,0,15,https://maps.google.com/?cid=580680970478995642,620487325,207,"[{'open': 1000, 'close': 1800}]","[{'open': 1000, 'close': 1800}]","[{'open': 1000, 'close': 1800}]","[{'open': 1000, 'close': 1800}]","[{'open': 1000, 'close': 1800}]","[{'open': 1100, 'close': 1800}]","[{'open': 1100, 'close': 1800}]",0,0,0,0,0,1,0,0,0,[],[],[],[],[],"[{'uuid': '483df5be-8588-4126-9eca-5d5f99af0e30', 'display_name': 'Brad', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[],[]
5672934,Omar,2025-02-05T17:34:45.002556,Sky,"Canal Saint-Martin, 123, Paris, FR, 75003.",Paris,FR,"museum, restaurant, retail_shop",48.85361,2.3488,0,0,15,https://maps.google.com/?cid=923763480892566731,821762432,388,"[{'open': 1000, 'close': 1800}]","[{'open': 1000, 'close': 1800}]","[{'open': 1000, 'close': 1800}]","[{'open': 1000, 'close': 1800}]","[{'open': 1000, 'close': 1800}]","[{'open': 1100, 'close': 1800}]","[{'open': 1100, 'close': 1800}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
3945287,B. Hashemi,2024-03-07T14:15:31.397815,Bistro Bonjour,"Keizersgracht, 32, Rotterdam, NL, 3021 CE.",Rotterdam,NL,"cafe, bistro",51.9123456,4.4717865,0,0,75,https://maps.google.com/?cid=19321271608441958985,728554619,771,"[{'open': 700, 'close': 1300}, {'open': 1400, 'close': 2000}]","[{'open': 700, 'close': 1300}, {'open': 1400, 'close': 2000}]","[{'open': 700, 'close': 1300}, {'open': 1400, 'close': 2000}]","[{'open': 700, 'close': 1300}, {'open': 1400, 'close': 2000}]","[{'open': 700, 'close': 1300}, {'open': 1400, 'close': 2300}]","[{'open': 800, 'close': 1300}, {'open': 1400, 'close': 2300}]","[{'open': 800, 'close': 1300}, {'open': 1400, 'close': 2300}]",0,0,0,0,0,0,7,0,0,[],[],[],[],[],[],"[{'uuid': '585ce6df-4650-2037-9efb-4e4b90bf9d21', 'display_name': 'Behdad', 'type': 'PERSON', 'number_of_recommendations': 6}]",[],[]
6293748,B. Jaman,2024-11-06T18:15:32.239482,Le Zinc d'Erouville (by Lorraine),"Rue Sainte-Louise, 28, Paris, FR, 75007.",Paris,FR,"cafe, pub",48.852936,2.347721,0,0,14,https://maps.google.com/?cid=32347824310963591821,392782162,558,"[{'open': 1600, 'close': 2300}]","[{'open': 1600, 'close': 2300}]","[{'open': 1600, 'close': 2300}]","[{'open': 1600, 'close': 2300}]","[{'open': 1600, 'close': 2300}]","[{'open': 1100, 'close': 200}, {'open': 1600, 'close': 2300}]","[{'open': 1600, 'close': 2300}, {'open': 1100, 'close': 200}]",0,0,0,8,0,2,2,0,2,[],[],[],"[{'uuid': 'b26dc3bf-0983-4699-8e42-fe3b908f0c30', 'display_name': 'Binita', 'type': 'PERSON', 'number_of_recommendations': 3}]",[],"[{'uuid': '227e099e-9632-4bea-8710-b7e0f6b8dba0', 'display_name': 'Anuj', 'type': 'PERSON', 'number_of_recommendations': 1}]","[{'uuid': 'b26dc3bf-0983-4699-8e42-fe3b908f0c30', 'display_name': 'Binita', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],"[{'uuid': 'b26dc3bf-0983-4699-8e42-fe3b908f0c30', 'display_name': 'Binita', 'type': 'PERSON', 'number_of_recommendations': 1}, {'uuid': '936b2273-fb77-416f-a052-f018772142b6', 'display_name': 'Kamal', 'type': 'PERSON', 'number_of_recommendations': 1}]"
3928465,Raj,2024-04-19T17:32:45.973451,Phu Quoc (by Nguyen),"Bui Vien, 20, Ho Chi Minh, VN, 70000",Ho Chi Minh,VN,"restaurant, coffee shop",10.762622,106.660172,0,0,27,https://maps.google.com/?cid=12764746839652819883,895347623,207,"[{'open': 700, 'close': 2100}]","[{'open': 700, 'close': 2100}]","[{'open': 700, 'close': 2100}]","[{'open': 700, 'close': 2100}]","[{'open': 700, 'close': 2100}]","[{'open': 800, 'close': 2200}]","[{'open': 800, 'close': 2200}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
7623331,B. Johansen,2024-04-17T21:10:45.892322,Verde,"Oudegracht 78, Utrecht, NL, 3511 AW.",Utrecht,NL,cafe,52.0917994,5.1147284,0,0,20,https://maps.google.com/?cid=3368981744720137857,700400678,558,"[{'open': 1100, 'close': 2100}]","[{'open': 1100, 'close': 2100}]","[{'open': 1100, 'close': 2100}]","[{'open': 1100, 'close': 2100}]","[{'open': 1100, 'close': 2100}]","[{'open': 1100, 'close': 2100}]","[{'open': 1100, 'close': 2100}]",0,0,0,15,0,0,5,0,0,[],[],[],"[{'uuid': '895ae3dc-7230-4058-9edb-6d3c20bf2d30', 'display_name': 'Bella', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[],"[{'uuid': '895ae3dc-7230-4058-9edb-6d3c20bf2d30', 'display_name': 'Bella', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[]
372067,Tyne,2025-09-17T17:23:32.256512,La Verde Cafe,"Rue Bonnard, 7gs, Paris, FR, 75013.",Paris,FR,restaurant,48.8765,2.35558,0,0,102,https://maps.google.com/?cid=3715648927542474982,98125145,334,"[{'open': 400, 'close': 1200}, {'open': 1430, 'close': 2330}]","[{'open': 400, 'close': 1200}, {'open': 1430, 'close': 2330}]","[{'open': 400, 'close': 1200}, {'open': 1430, 'close': 2330}]","[{'open': 400, 'close': 1200}, {'open': 1430, 'close': 2330}]","[{'open': 400, 'close': 1200}, {'open': 1430, 'close': 2330}]","[{'open': 400, 'close': 1200}, {'open': 1430, 'close': 2330}]","[{'open': 1430, 'close': 2330}, {'open': 400, 'close': 1200}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
3846311,John,2025-09-03T11:45:23.223503,Moreno & Sons,"Avienda Liberdade, 69, Lisbon, PT, 1250-142.",Lisbon,PT,cafe,38.7222524,-9.1393366,0,0,20,https://maps.google.com/?cid=1843615471202845298,19275032,137,[],"[{'open': 2300, 'close': 3000}]","[{'open': 2300, 'close': 3000}]","[{'open': 2300, 'close': 3000}]","[{'open': 2300, 'close': 3000}]","[{'open': 2300, 'close': 3000}]",[],0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
6725701,B. Sorenson,2025-11-18T15:45:22.725984,Joe's Diner,"456 Main Street, Seattle, USA, 98109.",Seattle,USA,diner,47.6097,-122.3331,0,0,150,https://maps.google.com/?cid=8352902836191229126,13090528,282,"[{'open': 600, 'close': 2200}]","[{'open': 600, 'close': 2200}]","[{'open': 600, 'close': 2200}]","[{'open': 600, 'close': 2200}]","[{'open': 600, 'close': 2400}]","[{'open': 0, 'close': 2400}]","[{'open': 800, 'close': 2200}]",0,0,0,120,0,0,5,0,0,[],[],[],"[{'uuid': '781jw75h-3565-cd82-9fds-jf4b97dndk15', 'display_name': 'Chris', 'type': 'PERSON', 'number_of_recommendations': 4}, {'uuid': '9k83fjs1-m4r5-4g6f-nf82-4b15gf9i5hf5', 'display_name': 'Kyle', 'type': 'PERSON', 'number_of_recommendations': 2}]",[],[],"[{'uuid': '781jw75h-3565-cd82-9fds-jf4b97dndk15', 'display_name': 'Chris', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[]
3849257,B. Smith,2024-08-23T19:24:32.992183,Luigi's New York - Central Park,"Bow Bridge Dr, New York, US, Y65 2LR.",New York,US,"pizza, meal_pickup",40.782883,-73.965426,0,0,1,https://maps.google.com/?cid=4843723722132748597,13289456,558,"[{'open': 1200, 'close': 2300}]","[{'open': 1200, 'close': 2300}]","[{'open': 1200, 'close': 2300}]","[{'open': 1200, 'close': 2300}]","[{'open': 1200, 'close': 2300}]","[{'open': 1200, 'close': 2300}]","[{'open': 1200, 'close': 2300}]",0,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],"[{'uuid': '589ds2hf-9357-4928-9tdc-5h3s91ss0r34', 'display_name': 'Bob', 'type': 'PERSON', 'number_of_recommendations': 1}]"
5829130,John,2030-10-02T21:33:50.876243,Green Vineyard & Bistro,"Bluefield Road, Carlton, AU, M24 9FD.",Carlton,AU,"bistro, vineyard",48.822462,2.612724,0,0,5,https://maps.google.com/?cid=3336270913327823865,15678433,336,"[{'open': 800, 'close': 2200}]","[{'open': 100, 'close': 200}, {'open': 800, 'close': 2200}]","[{'open': 100, 'close': 200}, {'open': 800, 'close': 2200}]","[{'open': 100, 'close': 200}, {'open': 800, 'close': 2200}]","[{'open': 100, 'close': 200}, {'open': 800, 'close': 2200}]","[{'open': 100, 'close': 300}, {'open': 900, 'close': 2200}]","[{'open': 900, 'close': 2200}, {'open': 100, 'close': 300}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
7853941,B. Kowalski,2025-02-15T15:30:45.681244,Alfresco Bistro,"Third Rosemary Street, 28, Berlin, DE, 10785.",Berlin,DE,bistro,52.52437,13.41053,0,0,75,https://maps.google.com/?cid=5522812683626378429,98745631,388,"[{'open': 800, 'close': 200}, {'open': 2100, 'close': 2400}]","[{'open': 800, 'close': 200}, {'open': 2100, 'close': 2400}]","[{'open': 800, 'close': 200}, {'open': 2100, 'close': 2400}]","[{'open': 800, 'close': 200}, {'open': 2100, 'close': 2400}]","[{'open': 800, 'close': 200}, {'open': 2100, 'close': 2400}]","[{'open': 900, 'close': 400}, {'open': 2100, 'close': 2400}]","[{'open': 1000, 'close': 2400}, {'open': 0, 'close': 200}]",0,0,0,50,0,0,5,0,0,[],[],[],"[{'uuid': '7130d4eb-a6f1-4f47-a6f4-1dd8a6f10b20', 'display_name': 'Max', 'type': 'PERSON', 'number_of_recommendations': 4}, {'uuid': '99ce2e79-f6ca-4dbf-b8ef-b41fcd12deb9', 'display_name': 'Annika', 'type': 'PERSON', 'number_of_recommendations': 2}]",[],[],"[{'uuid': '7130d4eb-a6f1-4f47-a6f4-1dd8a6f10b20', 'display_name': 'Max', 'type': 'PERSON', 'number_of_recommendations': 3}]",[],[]
748203,Bella,2023-08-15T20:45:39.876512,La Roseraie,"Rue Sainte-Rose, 28bis, Paris, FR, 75004.",Paris,FR,restaurant,48.8597913,2.3607765,0,0,102,https://maps.google.com/?cid=3975404040768458670,72137852,388,"[{'open': 500, 'close': 1100}, {'open': 1600, 'close': 2300}]","[{'open': 500, 'close': 1100}, {'open': 1600, 'close': 2300}]","[{'open': 500, 'close': 1100}, {'open': 1600, 'close': 2300}]","[{'open': 500, 'close': 1100}, {'open': 1600, 'close': 2300}]","[{'open': 500, 'close': 1100}, {'open': 1600, 'close': 2300}]","[{'open': 600, 'close': 1100}, {'open': 1600, 'close': 2300}]","[{'open': 600, 'close': 1100}, {'open': 1600, 'close': 2300}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
90506742,B. Johnson,2021-11-20T12:45:09.392817,Pandan Asian Cuisine,"Michigan Avenue, 201, Chicago, US, 60601",Chicago,US,"restaurant, Asian food",41.8830836,-87.6247867,0,0,2,https://maps.google.com/?cid=10478263877058576213,90306574,558,"[{'open': 1200, 'close': 2200}]","[{'open': 1200, 'close': 2200}]","[{'open': 1200, 'close': 2200}]","[{'open': 1200, 'close': 2200}]","[{'open': 1200, 'close': 2300}]","[{'open': 1200, 'close': 2300}]","[{'open': 1200, 'close': 2200}]",0,0,0,0,1,1,0,0,0,[],[],[],[],"[{'uuid': '863hk4cf-9423-5642-5pda-2d6cf76u8f36', 'display_name': 'Bryan', 'type': 'PERSON', 'number_of_recommendations': 1}]","[{'uuid': '203hk5df-7823-7642-2qda-3d9gu81l9d45', 'display_name': 'Maria', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[],[]
3457852,John,2025-07-03T18:10:20.846837,Tropic Flavors - Caribbean Cuisine,"Main Street, 457, Austin, TX, 78705, US.",Austin,US,"restaurant, food",30.2878533,-97.7395462,0,0,2,https://maps.google.com/?cid=15472648478763752630,23145789,334,"[{'open': 1000, 'close': 2000}]","[{'open': 1000, 'close': 2000}]","[{'open': 1000, 'close': 2000}]","[{'open': 1000, 'close': 2000}]","[{'open': 1000, 'close': 2000}]","[{'open': 1000, 'close': 2200}]","[{'open': 1000, 'close': 2100}]",0,0,0,0,0,1,0,0,1,[],[],[],[],[],['John'],[],[],['John']
842659,Boris,2024-09-02T14:15:42.075183,Beluga,"Untere Straße, 32, Heidelberg, DE, 69117.",Heidelberg,DE,cafe,49.4135,8.70923,0,0,12,https://maps.google.com/?cid=9242598764699887761,18629738,569,"[{'open': 900, 'close': 2100}]","[{'open': 900, 'close': 2100}]","[{'open': 900, 'close': 2100}]","[{'open': 900, 'close': 2100}]","[{'open': 900, 'close': 2230}]","[{'open': 930, 'close': 2230}]","[{'open': 930, 'close': 2130}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
4730210,Sam,2024-03-15T21:53:05.287151,The Green Bean,"Hoxton Street, 77, London, UK, N1 6PJ.",London,UK,"coffee, bakery",51.5272797,-0.0842801,0,0,110,https://maps.google.com/?cid=37291861862878556321,92871628,334,"[{'open': 600, 'close': 1800}]","[{'open': 600, 'close': 1800}]","[{'open': 600, 'close': 1800}]","[{'open': 600, 'close': 1800}]","[{'open': 600, 'close': 1800}]","[{'open': 800, 'close': 1700}]","[{'open': 900, 'close': 1600}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
87977,Sara,2024-05-17T19:32:30.352813,Starbucks,"Hancock St, 257, Quincy, US, 02171",Quincy,US,cafe,42.2567947,-71.00947,0,0,4354,https://maps.google.com/?cid=1054916249666925433,30859243,282,"[{'open': 700, 'close': 2000}]","[{'open': 700, 'close': 2000}]","[{'open': 700, 'close': 2000}]","[{'open': 700, 'close': 2000}]","[{'open': 700, 'close': 2200}]","[{'open': 800, 'close': 2200}]","[{'open': 800, 'close': 2200}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
9872458,B. Richardson,2025-11-10T14:14:23.301282,Barista Coffee,"Melbourne Avenue, No:12, Victoria, AUS, 3000.",Victoria,AUS,coffee_shop,37.8136,144.9631,0,0,2,https://maps.google.com/?cid=722753712615363821,23872022,137,"[{'open': 800, 'close': 200}, {'open': 700, 'close': 2300}]","[{'open': 700, 'close': 2300}]","[{'open': 700, 'close': 2300}]","[{'open': 700, 'close': 2300}]","[{'open': 700, 'close': 2300}]","[{'open': 700, 'close': 2300}]","[{'open': 700, 'close': 2300}, {'open': 800, 'close': 200}]",0,0,0,0,0,1,0,0,0,[],[],[],[],[],"[{'uuid': '874fd3ac-2882-493c-89a9-3323e6283f07', 'display_name': 'Oliver', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[],[]
4567891,B. Johnson,2025-06-15T18:45:34.660574,The Pizza Palace,"Baker Street, 221, London, UK, NW1 6XE.",London,UK,"cafe, pizzeria",51.519776,-0.157897,0,0,72,https://maps.google.com/?cid=16543720901234567890,456231789,771,"[{'open': 1100, 'close': 2200}]","[{'open': 1100, 'close': 2200}]","[{'open': 1100, 'close': 2200}]","[{'open': 1100, 'close': 22200}]","[{'open': 1100, 'close': 2300}]","[{'open': 1200, 'close': 2300}]","[{'open': 1200, 'close': 2200}]",0,0,0,0,0,4,3,0,6,[],[],[],[],[],"[{'uuid': '675gt3cf-1234-5678-a90f-4d12c87bg7h8', 'display_name': 'Emily', 'type': 'PERSON', 'number_of_recommendations': 1}]",[],[],"[{'uuid': '756hk4kl-8901-2345-b6cd-7e89f01gh2i3', 'display_name': 'Jacob', 'type': 'PERSON', 'number_of_recommendations': 1}]"
3993825,Jim,2023-10-07T22:47:21.046329,Roma's,"Corso Vittorio Emanuele, 45, Rome, Italy, 1023 CV.",Rome,IT,"pizzeria, wine-bar",41.8902102,12.4922309,1,1,45,https://maps.google.com/?cid=1154692123434932941,15527652,334,"[{'open': 900, 'close': 2200}]","[{'open': 900, 'close': 2200}]","[{'open': 900, 'close': 2200}]","[{'open': 1000, 'close': 2300}]","[{'open': 1000, 'close': 2300}]","[{'open': 0, 'close': 2400}, {'open': 1100, 'close': 2300}]","[{'open': 1100, 'close': 2200}, {'open': 0, 'close': 900}]",1,1,1,1,1,1,0,0,1,['John'],['Adam'],['Emma'],['Phil'],['Sara'],['Alice'],[],[],['Chris']
52608,Bella,2022-07-10T14:23:18.690154,Bistro Bern,"Lanuitstraat, 45, Bern, SW, 2010 BY.",Bern,SW,cafe,46.9482716,7.4470855,1,1,30,https://maps.google.com/?cid=3392888776784577108,24170247,569,[],[],"[{'open': 1700, 'close': 2400}]","[{'open': 0, 'close': 200}, {'open': 1800, 'close': 2400}]","[{'open': 0, 'close': 200}, {'open': 1800, 'close': 2400}]","[{'open': 0, 'close': 400}, {'open': 1600, 'close': 2400}]","[{'open': 0, 'close': 400}]",1,1,1,1,1,1,1,1,1,[],[],[],[],[],[],[],[],[]
478656,D. Ledger,2024-04-22T14:52:18.056892,Luz Verde,"Calle de Alcalá 490, Madrid, ES, 28027.",Madrid,ES,"tapas, bar",40.433862,-3.67689,0,0,73,https://maps.google.com/?cid=3325904505876002540,98721530,569,[],[],[],[],[],[],[],0,0,0,0,0,0,4,0,0,[],[],[],[],[],[],"[{'uuid': '391da7bc-3060-44ca-b597-612fafc11750', 'display_name': 'Emma', 'type': 'PERSON', 'number_of_recommendations': 2}]",[],[]
4894821,Kyle,2022-10-30T14:55:23.341232,Veggie Grill,"Third Street Promenade, 720, Santa Monica, US, 90401.",Santa Monica,US,"vegan_restaurant, meal_takeaway",34.0166667,-118.4965556,0,0,6,https://maps.google.com/?cid=5795761749041146901,12345820,569,"[{'open': 0, 'close': 0}]","[{'open': 0, 'close': 0}]","[{'open': 0, 'close': 0}]","[{'open': 0, 'close': 0}]","[{'open': 0, 'close': 0}]","[{'open': 0, 'close': 0}]","[{'open': 0, 'close': 0}]",0,0,0,0,0,1,0,4,1,[],[],[],[],[],[],[],[],[]
7856421,Z. Briggs,2025-07-20T02:19:20.345859,Healy's Pavillion by Gordon Ramsay,"High Street, 43, London, UK, 21058.",London,UK,"gourmet, fine_dining",51.509865,-0.118092,0,0,16,https://maps.google.com/?cid=976543597820458769513,25904213,336,"[{'open': 730, 'close': 2130}]","[{'open': 730, 'close': 2130}]","[{'open': 730, 'close': 2130}]","[{'open': 730, 'close': 2130}]","[{'open': 730, 'close': 2200}]","[{'open': 800, 'close': 2200}]","[{'open': 800, 'close': 2130}]",0,0,0,2,3,2,3,0,6,[],[],[],"[{'uuid': '1965f7ef-cf23-475a-8123-7g97hg3594u1', 'display_name': 'Matthew', 'type': 'PERSON', 'number_of_recommendations': 1}, {'uuid': 'vs2290c1-gm65-302e-89j0-378262581p99', 'display_name': 'Alex Turner', 'type': 'PERSON', 'number_of_recommendations': 1}]","[{'uuid': 'h7349378-p965-9a67-b776-z903c89704er', 'display_name': 'Eliza', 'type': 'PERSON', 'number_of_recommendations': 1}]","[{'uuid': '91b9b20c-p5fe-9c3d-zb9b-2e9c5gfdcv56', 'display_name': 'Emily', 'type': 'PERSON', 'number_of_recommendations': 1}]","[{'uuid': '502cb3cf-u569-6037-keda-5d3b90af0131', 'display_name': 'Harrison', 'type': 'PERSON', 'number_of_recommendations': 2}, {'uuid': 'bd1316c3-y3u8-785a-ab46-208362cfe3a1', 'display_name': 'Daniel', 'type': 'PERSON', 'number_of_recommendations': 1}]",,"[{'uuid': '4e989f36-ij6f-7a28-23a5-b9390c742cgc', 'display_name': 'Nathan', 'type': 'PERSON', 'number_of_recommendations': 1}, {'uuid': 'd737dbed-n16e-666d-0318-611be240f4d9', 'display_name': 'Richard', 'type': 'PERSON', 'number_of_recommendations': 1}]"
2839842,Ben,2024-07-29T07:58:13.453827,BeBop,"E 12th Street, 217, Los Angeles, US, 90015.",Los Angeles,US,"jazz_club, restaurant",34.0456,-118.253924,0,0,7,https://maps.google.com/?cid=1235666719953260178,29801025,334,"[{'open': 1000, 'close': 30}, {'open': 2000, 'close': 2400}]","[{'open': 1000, 'close': 30}, {'open': 2000, 'close': 2400}]","[{'open': 1000, 'close': 30}, {'open': 2000, 'close': 2400}]","[{'open': 1000, 'close': 30}, {'open': 2000, 'close': 2400}]","[{'open': 1000, 'close': 30}, {'open': 2000, 'close': 2400}]","[{'open': 1000, 'close': 30}, {'open': 2000, 'close': 2400}]","[{'open': 2000, 'close': 2400}, {'open': 1000, 'close': 30}]",0,0,0,0,1,1,0,1,0,[],[],[],[],[],[],[],[],[]
34601,B. Daniels,2023-10-05T15:27:47.678391,Urban Delight,"Sunset Avenue, 70, Los Angeles, US, 90010.",Los Angeles,US,"cafe, diner",34.0674602,-118.3440776,0,0,2,https://maps.google.com/?cid=1350269286181091475,16789012,137,"[{'open': 700, 'close': 1530}, {'open': 1800, 'close': 2300}]","[{'open': 700, 'close': 1530}, {'open': 1800, 'close': 2300}]","[{'open': 700, 'close': 1530}, {'open': 1800, 'close': 2300}]","[{'open': 700, 'close': 1530}, {'open': 1800, 'close': 2300}]","[{'open': 700, 'close': 1700}, {'open': 1800, 'close': 1300}]","[{'open': 800, 'close': 1700}, {'open': 1800, 'close': 2300}]","[{'open': 900, 'close': 1530}, {'open': 0, 'close': 2300}]",0,0,0,0,0,2,0,0,0,[],[],[],[],[],"[{'uuid': '798fw4ef-7462-4928-9bd3-2g3f5uh5tf24', 'display_name': 'Emma', 'type': 'PERSON', 'number_of_recommendations': 2}]",[],[],[]
721318,John,2023-07-12T18:32:36.777267,Mes Amis Bistro,"Rue du Marché, 9, Brussels, BE, 1000.",Brussels,BE,cafe,50.8475727,4.358322,0,0,42,https://maps.google.com/?cid=5110692057945753467,55789734,771,"[{'open': 800, 'close': 1900}]",[],"[{'open': 1300, 'close': 2300}]","[{'open': 1300, 'close': 2300}]","[{'open': 1200, 'close': 2300}]","[{'open': 1100, 'close': 2300}]","[{'open': 1200, 'close': 2000}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
2972560,B. Fernandes,2024-01-23T21:37:45.986347,Tapas Bar El Chicos,"Carrer de Sant Pau, 45, Barcelona, SP, 08001.",Barcelona,SP,"tapas bar, restaurant",41.3796612,2.1763157,0,0,54,https://maps.google.com/?cid=13346236456789423567,26740953,558,"[{'open': 1100, 'close': 2330}]","[{'open': 1100, 'close': 2330}]","[{'open': 1100, 'close': 2330}]","[{'open': 1100, 'close': 2400}]","[{'open': 1100, 'close': 2400}]","[{'open': 1100, 'close': 2400}]","[{'open': 1100, 'close': 2330}]",0,0,0,22,0,0,17,0,8,[],[],[],"[{'uuid': '431cb2fd-1782-4887-be8c-5d8a02bae6b3', 'display_name': 'Miguel', 'type': 'PERSON', 'number_of_recommendations': 3}, {'uuid': 'd2775cfa-4782-4104-bb2b-08766ea3747b', 'display_name': 'Pablo', 'type': 'PERSON', 'number_of_recommendations': 2}]",[],[],"[{'uuid': '431cb2fd-1782-4887-be8c-5d8a02bae6b3', 'display_name': 'Miguel', 'type': 'PERSON', 'number_of_recommendations': 8}, {'uuid': 'c714d2bd-17b5-4023-801f-1d7b2f9735cd', 'display_name': 'Carlos', 'type': 'PERSON', 'number_of_recommendations': 2}]",[],"[{'uuid': '431cb2fd-1782-4887-be8c-5d8a02bae6b3', 'display_name': 'Miguel', 'type': 'PERSON', 'number_of_recommendations': 2}]"
7894561,Maya,2024-06-12T15:34:20.379421,Micheal's Koffiehuis,"Keizersgracht, 589J, Leiden, NL, 2301 RT.",Leiden,NL,cafe,52.157204,4.493186,0,0,5,https://maps.google.com/?cid=16521889395237738916,15980792,336,"[{'open': 900, 'close': 1700}, {'open': 1800, 'close': 2200}]","[{'open': 900, 'close': 1700}, {'open': 1800, 'close': 2200}]","[{'open': 900, 'close': 1700}, {'open': 1800, 'close': 2200}]","[{'open': 900, 'close': 1700}, {'open': 1800, 'close': 2200}]","[{'open': 900, 'close': 1700}, {'open': 1800, 'close': 2200}]","[{'open': 900, 'close': 2200}]","[{'open': 1200, 'close': 2200}]",0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[]
